GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1089535905	2021-03-08 13:00:52.129293	27462	species	American Robin	Turdus migratorius			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr374184	S82938371	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1089535881	2021-03-08 13:00:52.129293	7885	species	Bald Eagle	Haliaeetus leucocephalus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr374184	S82938371	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1089588693	2021-03-08 12:45:11.360109	27022	species	Northern Mockingbird	Mimus polyglottos			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Hyundai	L13950137	P	32.2797222	-86.3424903	2021-03-07	10:02:00	obsr374184	S82942942	Traveling	P22	EBIRD	42	0.338		2	1	G6381638	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1106066577	2021-03-28 22:00:27.44189	27462	species	American Robin	Turdus migratorius			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Alabama State Capitol	L848141	H	32.3776600	-86.3006008	2021-03-28	18:00:00	obsr314516	S84313152	Incidental	P20	EBIRD				1	0		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1088879437	2021-04-02 14:48:01.790618	1968	species	Eurasian Collared-Dove	Streptopelia decaocto			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The National Memorial For Peace And Justice	L13946863	H	32.3718558	-86.3137808	2021-03-06	12:16:00	obsr183378	S82881817	Traveling	P22	EBIRD	32	0.720		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100198960	2021-03-21 18:03:12.891119	31869	issf	Dark-eyed Junco	Junco hyemalis	Dark-eyed Junco (Slate-colored)	Junco hyemalis hyemalis/carolinensis	1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			8625 Wynford Pl, Montgomery US-AL 32.35286, -86.15418	L14114429	P	32.3528600	-86.1541800	2021-03-21	16:50:00	obsr2224711	S83844310	Stationary	P21	EBIRD	11			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1085259035	2021-03-01 13:21:41.850818	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-01	09:06:00	obsr665305	S82568567	Stationary	P21	EBIRD	14			1	1		0	1	0		Sun porch. Light rain.	
URN:CornellLabOfOrnithology:EBIRD:OBS1101230145	2021-03-24 16:49:30.36175	4652	species	Ruby-throated Hummingbird	Archilochus colubris			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-22	14:15:00	obsr940190	S83927374	Stationary	P21	EBIRD	35			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1093817043	2021-03-16 12:26:19.748248	31361	species	Pine Siskin	Spinus pinus			5					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-13	09:34:00	obsr665305	S83306600	Stationary	P21	EBIRD	11			1	1		0	1	0			Continuing at feeders.
URN:CornellLabOfOrnithology:EBIRD:OBS1087862870	2021-03-05 09:25:49.414427	1968	species	Eurasian Collared-Dove	Streptopelia decaocto			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			167–223 Tanglewood Trail, Montgomery US-AL 32.17434, -86.31623	L13910990	P	32.1743390	-86.3162290	2021-03-04	07:55:00	obsr743214	S82792578	Stationary	P21	EBIRD	90			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1090504262	2021-03-08 13:18:11.744931	7093	issf	Great Blue Heron	Ardea herodias	Great Blue Heron (Blue form)	Ardea herodias [herodias Group]	1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1086826560	2021-03-03 17:31:48.60642	32301	species	Eastern Meadowlark	Sturnella magna			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-03	16:04:00	obsr665305	S82702914	Traveling	P22	EBIRD	27	2.182		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863531	2021-03-27 16:24:35.607242	32777	species	Northern Parula	Setophaga americana			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096809968	2021-03-17 11:10:43.706442	2339	species	Mourning Dove	Zenaida macroura			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-15	14:47:00	obsr665305	S83558923	Traveling	P22	EBIRD	22	2.744		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863501	2021-03-27 16:24:35.397175	7124	species	Great Egret	Ardea alba			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1105149606	2021-03-27 22:14:22.463361	297	species	Canada Goose	Branta canadensis			13					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2021-03-27	15:00:00	obsr658500	S84239293	Traveling	P22	EBIRD	45	0.483		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087168528	2021-03-04 08:53:17.00176	26287	species	Carolina Wren	Thryothorus ludovicianus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			167–223 Tanglewood Trail, Montgomery US-AL 32.17434, -86.31623	L13910990	P	32.1743390	-86.3162290	2021-03-03	09:53:00	obsr743214	S82728269	Traveling	P22	EBIRD	120	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087168527	2021-03-04 08:53:17.000906	31733	species	Chipping Sparrow	Spizella passerina			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			167–223 Tanglewood Trail, Montgomery US-AL 32.17434, -86.31623	L13910990	P	32.1743390	-86.3162290	2021-03-03	09:53:00	obsr743214	S82728269	Traveling	P22	EBIRD	120	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1085870135	2021-03-02 09:22:48.936409	31084	species	House Finch	Haemorhous mexicanus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-02	08:02:00	obsr665305	S82619661	Stationary	P21	EBIRD	18			1	1		0	1	0		Sun porch. Steady rain. 44 degrees.	
URN:CornellLabOfOrnithology:EBIRD:OBS1090001373	2021-03-07 19:23:22.207491	28730	species	Cedar Waxwing	Bombycilla cedrorum			20					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2021-03-07	07:52:00	obsr183378	S82982418	Traveling	P22	EBIRD	51	1.127		2	1	G6381640	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1099332422	2021-03-24 17:12:33.023378	10620	species	Red-bellied Woodpecker	Melanerpes carolinus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			3221 Warrenton Road, Montgomery, Alabama, US (32.347, -86.267)	L13811399	P	32.3466126	-86.2672110	2021-03-20	08:13:00	obsr714567	S83769776	Stationary	P21	EBIRD	631			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097613721	2021-03-19 13:16:46.878375	32858	species	Yellow-rumped Warbler	Setophaga coronata			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-18	12:50:00	obsr940190	S83626744	Stationary	P21	EBIRD	60			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1086627634	2021-03-03 12:19:48.818011	7984	species	Red-shouldered Hawk	Buteo lineatus			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2140 Halcyon Downs Loop, Montgomery US-AL (32.3458,-86.1725)	L10381474	P	32.3458220	-86.1724960	2021-03-03	09:04:00	obsr325012	S82684550	Traveling	P22	EBIRD	92	3.953		2	1		0	1	0		Sun wind 48	
URN:CornellLabOfOrnithology:EBIRD:OBS1086627644	2021-03-03 12:19:48.86847	471	species	Mallard	Anas platyrhynchos			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2140 Halcyon Downs Loop, Montgomery US-AL (32.3458,-86.1725)	L10381474	P	32.3458220	-86.1724960	2021-03-03	09:04:00	obsr325012	S82684550	Traveling	P22	EBIRD	92	3.953		2	1		0	1	0		Sun wind 48	
URN:CornellLabOfOrnithology:EBIRD:OBS1102113798	2021-03-24 16:49:30.36175	2339	species	Mourning Dove	Zenaida macroura			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-24	06:50:00	obsr665305	S83994751	Stationary	P21	EBIRD	11			1	1		0	1	0		Sun porch. 61 degrees overcast.	
URN:CornellLabOfOrnithology:EBIRD:OBS1102608139	2021-04-02 13:28:01.004757	20373	species	Blue Jay	Cyanocitta cristata			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-24	17:30:00	obsr940190	S84039211	Stationary	P21	EBIRD	40			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087168533	2021-03-04 08:53:17.008869	31098	species	Purple Finch	Haemorhous purpureus			20					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			167–223 Tanglewood Trail, Montgomery US-AL 32.17434, -86.31623	L13910990	P	32.1743390	-86.3162290	2021-03-03	09:53:00	obsr743214	S82728269	Traveling	P22	EBIRD	120	0.805		1	1		0	1	0			~2 males, raspberry red, most of body; females with heavy streaking below and wide eye patches above and below
URN:CornellLabOfOrnithology:EBIRD:OBS1090001382	2021-03-07 19:23:22.207491	297	species	Canada Goose	Branta canadensis			8					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2021-03-07	07:52:00	obsr183378	S82982418	Traveling	P22	EBIRD	51	1.127		2	1	G6381640	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1102926712	2021-04-02 13:26:40.311334	31084	species	House Finch	Haemorhous mexicanus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-25	09:16:00	obsr665305	S84060076	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch. 68 degrees mostly cloudy.	
URN:CornellLabOfOrnithology:EBIRD:OBS1090001349	2021-03-08 13:18:11.744931	397	species	Wood Duck	Aix sponsa			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1102608142	2021-04-02 13:28:01.004757	27031	species	Eastern Bluebird	Sialia sialis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-24	17:30:00	obsr940190	S84039211	Stationary	P21	EBIRD	40			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1086084176	2021-03-16 12:54:08.114904	26287	species	Carolina Wren	Thryothorus ludovicianus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Old Cloverdale	L8498878	P	32.3583444	-86.2967749	2021-03-02	12:45:00	obsr756192	S82639126	Stationary	P21	EBIRD	15			2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100292038	2021-03-21 19:33:50.213421	5742	species	Killdeer	Charadrius vociferus			7					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-21	17:03:00	obsr186678	S83851944	Traveling	P22	EBIRD	88	6.402		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096496714	2021-03-17 11:55:51.450343	20653	species	Fish Crow	Corvus ossifragus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-16	10:20:00	obsr940190	S83537927	Stationary	P21	EBIRD	25			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097026251	2021-03-17 16:33:05.814477	27022	species	Northern Mockingbird	Mimus polyglottos			7					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2021-03-17	11:04:00	obsr2106491	S83578154	Traveling	P22	EBIRD	47	1.093		2	1	G6421165	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1090504256	2021-03-08 13:18:11.744931	31733	species	Chipping Sparrow	Spizella passerina			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1085223985	2021-03-01 09:34:07.304767	26287	species	Carolina Wren	Thryothorus ludovicianus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18372	L11278163	P	32.3404920	-86.1837210	2021-03-01	08:30:00	obsr698531	S82565775	Stationary	P21	EBIRD	5			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1099019684	2021-03-24 17:12:17.856696	31943	species	White-throated Sparrow	Zonotrichia albicollis			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-19	08:35:00	obsr940190	S83741702	Stationary	P21	EBIRD	45			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1090001347	2021-03-08 13:18:11.744931	20638	species	American Crow	Corvus brachyrhynchos			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096809967	2021-03-17 11:10:43.703614	27031	species	Eastern Bluebird	Sialia sialis			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-15	14:47:00	obsr665305	S83558923	Traveling	P22	EBIRD	22	2.744		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087476412	2021-03-04 17:12:31.964041	27022	species	Northern Mockingbird	Mimus polyglottos			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Blount Cultural Park, Montgomery US-AL 32.35102, -86.21331	L13916573	P	32.3510170	-86.2133150	2021-03-04	13:59:00	obsr2136343	S82757507	Traveling	P22	EBIRD	130	15.086		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1095153347	2021-03-16 12:24:50.470152	31098	species	Purple Finch	Haemorhous purpureus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-14	16:00:00	obsr940190	S83426507	Stationary	P21	EBIRD	40			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863530	2021-03-27 16:24:35.602095	2339	species	Mourning Dove	Zenaida macroura			3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087476408	2021-03-04 17:12:31.951825	471	species	Mallard	Anas platyrhynchos			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Blount Cultural Park, Montgomery US-AL 32.35102, -86.21331	L13916573	P	32.3510170	-86.2133150	2021-03-04	13:59:00	obsr2136343	S82757507	Traveling	P22	EBIRD	130	15.086		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1096502808	2021-03-17 11:55:51.450343	31098	species	Purple Finch	Haemorhous purpureus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-15	14:00:00	obsr940190	S83537805	Stationary	P21	EBIRD	55			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097647599	2021-04-01 20:23:53.55158	6940	species	Anhinga	Anhinga anhinga			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7712–7820 Troy Hwy, Pike Road US-AL 32.24925, -86.14325	L14073252	P	32.2492480	-86.1432530	2021-03-18	15:03:00	obsr534493	S83629912	Traveling	P22	EBIRD	5	8.047		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1107913560	2021-04-02 13:20:05.630947	27031	species	Eastern Bluebird	Sialia sialis			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-31	09:30:00	obsr665305	S84454942	Stationary	P21	EBIRD	10			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1086617125	2021-03-03 12:19:48.780964	31733	species	Chipping Sparrow	Spizella passerina			4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			2140 Halcyon Downs Loop, Montgomery US-AL (32.3458,-86.1725)	L10381474	P	32.3458220	-86.1724960	2021-03-03	09:04:00	obsr325012	S82684550	Traveling	P22	EBIRD	92	3.953		2	1		0	1	0		Sun wind 48	
URN:CornellLabOfOrnithology:EBIRD:OBS1090001350	2021-03-08 13:18:11.744931	21225	species	Tufted Titmouse	Baeolophus bicolor			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr183378	S82982417	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1089535906	2021-03-08 13:00:52.129293	31986	species	Savannah Sparrow	Passerculus sandwichensis			9					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-07	08:49:00	obsr374184	S82938371	Traveling	P22	EBIRD	57	2.527		2	1	G6381639	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1089513303	2021-03-09 14:39:13.444284	32501	species	Red-winged Blackbird	Agelaius phoeniceus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-07	09:22:00	obsr665305	S82935794	Stationary	P21	EBIRD	12			1	1		0	1	0		Sun porch. 54 degrees sunny.	
URN:CornellLabOfOrnithology:EBIRD:OBS1097854119	2021-03-18 22:20:53.285948	9697	species	Belted Kingfisher	Megaceryle alcyon			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2021-03-18	09:00:00	obsr658500	S83648676	Stationary	P21	EBIRD	15			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104863504	2021-03-27 16:24:35.41013	21225	species	Tufted Titmouse	Baeolophus bicolor			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-27	13:07:00	obsr186678	S84214754	Traveling	P22	EBIRD	134	4.000		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1087158470	2021-03-04 08:53:16.988038	10549	species	Yellow-bellied Sapsucker	Sphyrapicus varius			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			167–223 Tanglewood Trail, Montgomery US-AL 32.17434, -86.31623	L13910990	P	32.1743390	-86.3162290	2021-03-03	09:53:00	obsr743214	S82728269	Traveling	P22	EBIRD	120	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1100292036	2021-03-21 19:33:50.207186	10620	species	Red-bellied Woodpecker	Melanerpes carolinus			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2021-03-21	17:03:00	obsr186678	S83851944	Traveling	P22	EBIRD	88	6.402		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104435958	2021-04-02 13:22:19.423058	31084	species	House Finch	Haemorhous mexicanus			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2021-03-27	08:40:00	obsr665305	S84178403	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch. 73 degrees overcast.	
URN:CornellLabOfOrnithology:EBIRD:OBS1086826555	2021-03-03 17:31:48.590306	7885	species	Bald Eagle	Haliaeetus leucocephalus			2	ON	C4	ON		United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2021-03-03	16:04:00	obsr665305	S82702914	Traveling	P22	EBIRD	27	2.182		1	1		0	1	0			Private (very) property probably 250-280 yards off road so bring good scope if you hope to see much.
URN:CornellLabOfOrnithology:EBIRD:OBS1086225490	2021-03-02 18:55:25.089307	20373	species	Blue Jay	Cyanocitta cristata			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-02	14:10:00	obsr940190	S82653498	Stationary	P21	EBIRD	50			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1104091510	2021-03-26 20:38:18.290615	33194	species	Northern Cardinal	Cardinalis cardinalis			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2021-03-26	09:20:00	obsr940190	S84156672	Stationary	P21	EBIRD	45			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1090617147	2021-03-22 01:11:30.254707	27022	species	Northern Mockingbird	Mimus polyglottos			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1965 Hyundai Boulevard, Montgomery, Alabama, US (32.279, -86.342)	L6656455	P	32.2785202	-86.3420950	2021-03-08	15:04:00	obsr665305	S83034686	Traveling	P22	EBIRD	14	0.271		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1097026247	2021-03-17 16:33:05.814477	27031	species	Eastern Bluebird	Sialia sialis			2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oak Park	L2612975	H	32.3692002	-86.2869912	2021-03-17	11:04:00	obsr2106491	S83578154	Traveling	P22	EBIRD	47	1.093		2	1	G6421165	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1098643826	2021-03-20 04:49:15.321866	7092	species	Great Blue Heron	Ardea herodias			1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery County	L12354037	P	32.3316253	-86.2310312	2021-03-19		obsr428519	S83709757	Incidental	P20	EBIRD					0		0	1	0			
